"ONDERWIJSBESTUURID","ONDERWIJSBESTUUR_NAAM","ONDERWIJSAANBIEDERID","ONDERWIJSAANBIEDER_NAAM","SOORT","OPLEIDINGSEENHEIDCODE","ERKENDEOPLEIDINGSCODE","VARIANT_VAN","ERKENNER","NAAM_LANG","INTERNATIONALE_NAAM","BEGINDATUM","EINDDATUM","NIVEAU","GRAAD","STUDIELAST","EQF","ISCED","NLQF","WAARDEDOCUMENTSOORT","PENVOERDER","EIGENNAAM","EIGENNAAM_DUITS","EIGENNAAM_ENGELS","VORM","VOERTAAL","AANGEBODEN_OPLEIDING_BEGINDATUM","AANGEBODEN_OPLEIDING_EINDDATUM","EERSTE_INSTROOMDATUM","LAATSTE_INSTROOMDATUM","WEBSITE","SAMENWERKEND_MET","BUITENLANDSEPARTNER","DEFICIENTIE","EISEN_WERKZAAMHEDEN","PROPEDEUTISCHE_FASE","STUDIEKEUZECHECK","VERSNELD_TRAJECT","AANGEBODEN_OPLEIDINGCODE","EIGEN_AANGEBODEN_OPLEIDINGSLEUTEL","ONDERWIJSLOCATIECODE","ONDERWIJSLOCATIESTRAAT","ONDERWIJSLOCATIEPLAATS","OMSCHRIJVING"
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O4121","34609",,"NVAO","Human Resource Management","Human Resource Management",2005-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences",,,,"VOLTIJD","NLD",2005-09-01,,2005-09-01,,"https://hz.nl/opleidingen/human-resource-management-voltijd",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","GEEN_STUDIEKEUZE_CHECK",,"a89a59f6-74c1-4831-b6e7-0c192562bb3d",,"113X655","Edisonweg","Vlissingen",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O4375","34808",,"NVAO","Opleiding tot leraar Basisonderwijs","Education in Primary Schools (age 4 - 12)",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences",,,,"DEELTIJD","NLD",2022-09-01,,2022-09-01,,"https://hz.nl/opleidingen/leraar-basisonderwijs-deeltijd",,,,"EISEN","PROPEDEUTISCHE_FASE_EXAMEN","GEEN_STUDIEKEUZE_CHECK",,"1cbe1e22-ed14-4f3a-8c2b-31ca37332bbe",,"113X655","Edisonweg","Vlissingen",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O4375","34808",,"NVAO","Opleiding tot leraar Basisonderwijs","Education in Primary Schools (age 4 - 12)",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences",,,,"DUAAL","NLD",2022-02-01,,2022-02-01,,,,,,,"PROPEDEUTISCHE_FASE_EXAMEN","GEEN_STUDIEKEUZE_CHECK",,"8571c0b1-4da0-4d66-924d-1b1dd12668fd",,"113X655","Edisonweg","Vlissingen",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O4375","34808",,"NVAO","Opleiding tot leraar Basisonderwijs","Education in Primary Schools (age 4 - 12)",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences",,,,"VOLTIJD","NLD",2002-09-01,,2002-09-01,,"https://hz.nl/opleidingen/leraar-basisonderwijs",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","GEEN_STUDIEKEUZE_CHECK",,"c8d54ffe-2c6e-4543-9de2-c701b8b75bf0",,"113X655","Edisonweg","Vlissingen",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O4575","35158",,"NVAO","Pedagogiek","Educational Theory",2012-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences",,,,"DEELTIJD","NLD",2022-09-01,,2022-09-01,,"https://hz.nl/opleidingen/pedagogiek-deeltijd",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","GEEN_STUDIEKEUZE_CHECK",,"cc3712ca-c8cf-4daf-b5e1-5b59ee420695",,"113X655","Edisonweg","Vlissingen",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O4575","35158",,"NVAO","Pedagogiek","Educational Theory",2012-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences",,,,"DUAAL","NLD",2021-09-01,,2021-09-01,,"https://hz.nl/opleidingen/pedagogiek-deeltijd",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","GEEN_STUDIEKEUZE_CHECK",,"634d7601-14cd-42b3-888e-dfd8f1380f19",,"113X655","Edisonweg","Vlissingen",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O4575","35158",,"NVAO","Pedagogiek","Educational Theory",2012-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences",,,,"VOLTIJD","NLD",2012-09-01,,2012-09-01,,"https://hz.nl/opleidingen/pedagogiek",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","GEEN_STUDIEKEUZE_CHECK",,"e00f2384-9399-4995-af2b-3eb6e618929b",,"113X655","Edisonweg","Vlissingen",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O5027","35520",,"NVAO","Finance & Control","Finance & Control",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences","B Finance & Control",,"B Finance & Control","VOLTIJD","NLD",2018-09-01,,2018-09-01,,"https://hz.nl/opleidingen/finance-control",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","GEEN_STUDIEKEUZE_CHECK",,"83063289-7cea-4f6f-95f8-a986fa0ee777",,"113X655","Edisonweg","Vlissingen",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O5065","35524",,"NVAO","Tourism Management","Tourism Management",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences","B Tourism Management",,"B Tourism Management","VOLTIJD","ENG",2018-09-01,,2018-09-01,,"https://hz.nl/opleidingen/tourism-management",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","GEEN_STUDIEKEUZE_CHECK",,"513fe2d1-7379-4660-98ec-4a0d5f304b41",,"113X655","Edisonweg","Vlissingen",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O8315","80009",,"NVAO","Tourism Management","Tourism Management",2018-10-01,2027-09-01,"HBO-AD","ASSOCIATE_DEGREE",120,"5",,"5","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences",,,,"VOLTIJD","ENG",2018-10-01,2027-09-01,2018-10-01,2024-09-01,"https://hz.nl/opleidingen/tourism-management-ad",,,,,"GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK",,"40028c02-2baa-4f68-a9c4-9c1ba314be97",,"113X655","Edisonweg","Vlissingen",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O8352","80020",,"NVAO","Technische Bedrijfskunde",,2018-09-01,,"HBO-AD","ASSOCIATE_DEGREE",120,"5",,"5","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences",,,,"DEELTIJD","NLD",2018-09-01,,2018-09-01,,"https://hz.nl/opleidingen/technische-bedrijfskunde-deeltijd-associate-degree",,,,,"GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK",,"594e4bfd-b91e-41c9-980a-2d863ec21804",,"113X655","Edisonweg","Vlissingen",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O8472","80074",,"NVAO","Bedrijfskunde",,2018-09-01,,"HBO-AD","ASSOCIATE_DEGREE",120,"5",,"5","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences",,,,"DEELTIJD","NLD",2018-09-01,,2018-09-01,,"https://hz.nl/opleidingen/bedrijfskunde-associate-degree-deeltijd",,,,,"GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK",,"6226cb4d-db5e-439a-80d9-cb6e6a6a114f",,"113X655","Edisonweg","Vlissingen",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O8558","80113",,"NVAO","Management","Management",2018-09-01,,"HBO-AD","ASSOCIATE_DEGREE",120,"5",,"5","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences","Ad Management",,"Ad Management","VOLTIJD","NLD",2018-09-01,,2018-09-01,,"https://www.ad-academie.nl/opleidingen/management",,,,,"GEEN_PROPEDEUTISCHE_FASE","STUDIEKEUZE_CHECK_VERPLICHT",,"738eef54-896c-4997-b7e0-3e82463bc360",,"113X627","Mill Hillplein","Roosendaal",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O8612","80142",,"NVAO","Pedagogisch Educatief Professional",,2022-09-01,,"HBO-AD","ASSOCIATE_DEGREE",120,"5",,"5","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences",,,,"DEELTIJD","NLD",2022-09-01,,2022-09-01,,"https://hz.nl/opleidingen/pedagogisch-educatief-professional-associate-degree",,,,,"GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK",,"a28f1db9-ca04-418a-aa7a-60ff5437e00e",,"113X655","Edisonweg","Vlissingen",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O8631","80148",,"NVAO","Logistiek",,2018-09-01,,"HBO-AD","ASSOCIATE_DEGREE",120,"5",,"5","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences","Ad Logistiek",,"Ad Logistics","VOLTIJD","NLD",2018-09-01,,,,"https://www.ad-academie.nl/opleidingen/logistiek",,,,,"GEEN_PROPEDEUTISCHE_FASE","STUDIEKEUZE_CHECK_VERPLICHT",,"688f107f-96a8-4360-8104-301253751fdd",,"113X627","Mill Hillplein","Roosendaal",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O8631","80148",,"NVAO","Logistiek",,2018-09-01,,"HBO-AD","ASSOCIATE_DEGREE",120,"5",,"5","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences",,,,"DEELTIJD","NLD",2022-09-01,,2022-09-01,,"https://hz.nl/opleidingen/logistiek-associate-degree",,,,,"GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK",,"eea103cf-be0b-4f77-9287-aedd81e3220b",,"113X655","Edisonweg","Vlissingen",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O8640","80154",,"NVAO","Built Environment","Built Environment",2019-09-01,,"HBO-AD","ASSOCIATE_DEGREE",120,"5",,"5","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences","Ad Built Environment",,"Ad Built Environment","VOLTIJD","NLD",2019-09-01,,2019-09-01,,"https://www.ad-academie.nl/opleidingen/builtenvironment",,,,,"GEEN_PROPEDEUTISCHE_FASE","STUDIEKEUZE_CHECK_VERPLICHT",,"b69c4514-7677-4c86-bf9f-e2e645bc95f1",,"113X627","Mill Hillplein","Roosendaal",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O8668","80177",,"NVAO","Food, Business & Innovation","Food, Business & Innovation",2022-02-01,,"HBO-AD","ASSOCIATE_DEGREE",120,"5",,"5","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences",,,,"DEELTIJD","NLD",2022-02-01,,2022-02-01,,"https://hz.nl/opleidingen/food-gastronomy-associate-degree-deeltijd",,,,,"GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK",,"40f42d5e-ee78-425c-8a3c-7def5392db2e",,"113X655","Edisonweg","Vlissingen",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O8784","80180",,"NVAO","Energietransitie Engineer","Energy Transition Engineer",2022-09-01,,"HBO-AD","ASSOCIATE_DEGREE",120,"5",,"5","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences",,,,"DEELTIJD","NLD",2022-09-01,,2022-09-01,,"https://hz.nl/opleidingen/energietransitie-engineer-associate-degree",,,,,"GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK",,"2e1a87c0-ae72-4186-a2cd-603950c56aae",,"113X655","Edisonweg","Vlissingen",
"100B349","Stichting HZ University of Appl. Scienc.","113A881","HZ University of Applied Sciences","OPLEIDING","1001O8803","80173",,"NVAO","Sport",,2023-09-01,,"HBO-AD","ASSOCIATE_DEGREE",120,"5",,"5","GETUIGSCHRIFT","Stichting HZ University of Applied Sciences",,,,"DEELTIJD","NLD",2023-09-01,,2023-09-01,,"https://hz.nl/opleidingen/sport-associate-degree-deeltijd",,,,,"GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK",,"dc1843b8-10e9-42af-a969-292d73e7f254",,"113X655","Edisonweg","Vlissingen",
"100B379","Stichting Saxion","","","OPLEIDING","1001O4630","35193",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits",,2007-09-01,2030-09-01,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O4648","35195",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels",,2007-09-01,2030-09-01,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O4664","35196",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Frans",,2007-09-01,2030-09-01,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O4682","35197",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis",,2007-09-01,2030-09-01,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O4700","35198",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands",,2007-09-01,2030-09-01,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O4715","35199",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Scheikunde",,2007-09-01,2030-09-01,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O4731","35201",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Aardrijkskunde",,2007-09-01,2030-09-01,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O4785","35207",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Economie",,2007-09-01,2030-09-01,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O4808","35221",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde",,2007-09-01,2030-09-01,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O4824","35254",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Techniek",,2007-09-01,2030-09-01,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O4845","35261",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Natuurkunde",,2007-09-01,2030-09-01,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O4860","35301",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Biologie",,2007-09-01,2030-09-01,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O4872","35381",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Verzorging/Huishoudkunde",,2007-09-01,2030-09-01,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O4940","35401",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Verzorging/Gezondheidskunde",,2007-09-01,2030-09-01,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O4950","35411",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Maatschappijleer",,2007-09-01,2030-09-01,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O5128","39113",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in beeldende vorming",,2007-09-01,2030-09-01,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O8919","45533",,"NVAO","Veiligheid en Digitalisering","Digital Safety & Security",2024-09-01,,"HBO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O8922","70175",,"NVAO","Fysiotherapie","Physiotherapy",2024-09-01,2027-04-09,"HBO-PM","MASTER",90,"7",,"7","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O8964","70046",,"NVAO","Fysiotherapie","Physiotherapy",2024-10-09,,"HBO-PM","MASTER",120,"7",,"7","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O8967","35198",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands","Teacher Education in Dutch",2025-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1001O8968","35221",,"NVAO","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde","Teacher Education in Mathematics",2025-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1016O1572","80199",,"NVAO","Forensische Zorg","Forensic Care",2025-09-01,,"HBO-AD","ASSOCIATE_DEGREE",120,"5",923,"5","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1016O1882","70239",,"NVAO","Gamified Reality Applications for Real-World Challenges and Experiences (GRACE) (joint degree)","Gamified Reality Applications for Real-World Challenges and Experiences (GRACE) (joint degree)",2025-09-01,,"HBO-PM","MASTER",120,"7",,"7","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1016O5406","70241",,"NVAO","Citizen-Centered Digital Health and Social Care (joint degree)","Citizen-Centered Digital Health and Social Care ( joint degree)",2026-09-01,,"HBO-PM","MASTER",120,"7",,"7","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1016O5408","30067",,"NVAO","Geo Maps & Data","Geo Maps & Data",2026-08-26,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1016O6630","80179",,"NVAO","Smart Media Production","Smart Media Production",2026-09-01,,"HBO-AD","ASSOCIATE_DEGREE",120,"5",,"5","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1016O7057","40047",,"NVAO","Transitie naar Gezondheid en Welzijn","Transition towards Health and Well-being",2026-09-01,,"HBO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1016O7604","80131",,"NVAO","Zorg en Technologie","Care and Technology",2027-09-01,,"HBO-AD","ASSOCIATE_DEGREE",120,"5",,"5","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","","","OPLEIDING","1016O7605","49148",,"NVAO","Data Driven Business","Data Driven Business",2026-09-01,,"HBO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Stichting Saxion",,,,,,,,,,,,,,,,,,,,,,,
"100B379","Stichting Saxion","109A847","Saxion Hogeschool","OPLEIDING","1001O2669","30020",,"NVAO","HBO-ICT","Information & Communication Technology",2015-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion","HBO-ICT - Business IT & Management Parttime School",,"Information & Communication Technology - Business IT & Management Parttime School","DEELTIJD","NLD",2017-09-01,,2017-09-01,,"http://www.saxion.nl",," ","GEEN_DEFICIENTIES","EISEN","PROPEDEUTISCHE_FASE_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","AD8B508F-61A1-4301-8E96-FE476EBED523","ad8b508f-61a1-4301-8e96-fe476ebed523","110X819",,"Deventer"," "
"100B379","Stichting Saxion","109A847","Saxion Hogeschool","OPLEIDING","1001O2669","30020",,"NVAO","HBO-ICT","Information & Communication Technology",2015-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion","HBO-ICT - Business IT & Management Parttime School",,"Information & Communication Technology - Business IT & Management Parttime School","DEELTIJD","NLD",2026-09-01,,2026-09-01,,"http://www.saxion.nl",," ","GEEN_DEFICIENTIES","EISEN","PROPEDEUTISCHE_FASE_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","0E25884B-F005-47F3-BB2A-AF05902B11C9","0e25884b-f005-47f3-bb2a-af05902b11c9","109X870",,"Enschede"," "
"100B379","Stichting Saxion","109A847","Saxion Hogeschool","OPLEIDING","1001O2669","30020",,"NVAO","HBO-ICT","Information & Communication Technology",2015-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion","HBO-ICT",,"Information & Communication Technology","VOLTIJD","NLD",2015-09-01,,2015-09-01,,"http://www.saxion.nl",," ","GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","41CD762B-8EFF-4117-AF6C-4B752329A287","41cd762b-8eff-4117-af6c-4b752329a287","109X870",,"Enschede"," "
"100B379","Stichting Saxion","109A847","Saxion Hogeschool","OPLEIDING","1001O2669","30020",,"NVAO","HBO-ICT","Information & Communication Technology",2015-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion","HBO-ICT",,"Information & Communication Technology","VOLTIJD","NLD",2015-09-01,,2015-09-01,,"http://www.saxion.nl",," ","GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","B94A667D-E8E1-46DD-9E24-2062E7F72675","b94a667d-e8e1-46dd-9e24-2062e7f72675","110X819",,"Deventer"," "
"100B379","Stichting Saxion","109A847","Saxion Hogeschool","OPLEIDING","1001O2669","30020",,"NVAO","HBO-ICT","Information & Communication Technology",2015-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion","Information & Communication Technology",,"Information & Communication Technology","VOLTIJD","ENG",2017-09-01,,2017-09-01,,"http://www.saxion.nl",," ","GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","BA35E26E-7194-4A60-8A56-0E5F8956BF58","ba35e26e-7194-4a60-8a56-0e5f8956bf58","110X819",,"Deventer"," "
"100B379","Stichting Saxion","109A847","Saxion Hogeschool","OPLEIDING","1001O2687","30026",,"NVAO","Mechatronica","Mechatronics",2011-06-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion","Mechatronica (ENG)",,"Mechatronics (ENG)","VOLTIJD","ENG",2024-09-01,,2024-09-01,,"http://www.saxion.nl",," ","GEEN_DEFICIENTIES","EISEN","PROPEDEUTISCHE_FASE_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","AFBA7FE1-3867-4887-B605-53BDF00B2979","afba7fe1-3867-4887-b605-53bdf00b2979","109X870",,"Enschede"," "
"100B379","Stichting Saxion","109A847","Saxion Hogeschool","OPLEIDING","1001O2687","30026",,"NVAO","Mechatronica","Mechatronics",2011-06-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Saxion","Mechatronica Parttime School",,"Mechatronics Parttime School","DEELTIJD","NLD",2019-09-01,,2019-09-01,,"http://www.saxion.nl",," ","GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","E0191F96-FDBE-4638-B85D-7AAF298795A5","e0191f96-fdbe-4638-b85d-7aaf298795a5","109X870",,"Enschede"," "
